id_restroom,STORE_NAME,STORE_LOCATION,city,Latitude,Longitude,Place_type
528,Hampton Inn Ithaca,337 Elmira Rd,,42.4248,-76.5138,hotel
529,Super 8 Ithaca,400 S Meadow St,,42.4364,-76.5081,hotel
530,Courtyard by Marriott Ithaca Airport/University,29 Thornwood Dr,,42.4848,-76.465,hotel
531,Econo Lodge,2303 N Triphammer Rd,,42.4831,-76.4852,hotel
532,Rodeway Inn And Suites,654 Elmira Rd,,42.4107,-76.5384,hotel
533,Country Inn & Suites By Carlson of Ithaca,1100 Danby Rd,,42.408,-76.503,hotel
534,Trip Hotel Ithaca,1 Sheraton Dr,,42.4783,-76.4805,hotel
535,Hilton Garden Inn Ithaca,130 E. Seneca Street,,42.4404,-76.4975,hotel
536,Firelight Camps,1150 Danby Road,,42.4019,-76.5029,hotel
537,Bunny Trail Guest House,853 Coddington Road,,42.4018,-76.4602,hotel
538,Ithaca Marriott Downtown on the Commons,120 S Aurora St,,42.4391,-76.4954,hotel
539,Holiday Inn Express & Suites Ithaca,371 Elmira Road,,42.4212,-76.5181,hotel
540,Hilton Garden Inn Queens/JFK Airport,14818 134th St,,40.6658,-73.8059,hotel
541,Best Western JFK Airport Hotel,14425 153rd Ln,,40.6656,-73.7849,hotel
542,Hampton Inn JFK Airport,144-10 135th Avenue,,40.6679,-73.7947,hotel
543,Lexington Inn JFK Airport,138 05 Jamaica Ave,,40.7025,-73.8151,hotel
544,Ramada Jamaica/Queens,164-40 Hillside Ave,,40.7092,-73.7976,hotel
545,Howard Johnson Jamaica NY Near AirTrain JFK,139-09 Archer Ave.,,40.6995,-73.811,hotel
546,Holiday Inn Express Kennedy Airport,153-70 S Conduit Ave,,40.6664,-73.7848,hotel
547,Sleep Inn JFK Airport Rockaway Blvd,153-75 Rockaway Blvd,,40.6685,-73.7815,hotel
548,Sheraton JFK Airport Hotel,132-26 S Conduit Ave,,40.6662,-73.8068,hotel
549,Radisson Hotel JFK Airport,135-30 140th Street,,40.6679,-73.7985,hotel
550,Courtyard by Marriott New York JFK Airport,145-11 N Conduit Ave,,40.6674,-73.7939,hotel
551,Fairfield Inn by Marriott JFK Airport,156 08 Rockaway Blvd,,40.6667,-73.7799,hotel
552,Hilton New York JFK Airport,144-02 135th Avenue,,40.6683,-73.7963,hotel
553,Best Western Jamaica Inn,8707 Van Wyck Expy,,40.7057,-73.8175,hotel
554,Holiday Inn New York JFK Airport Area,154-71 Brookville Boulevard Rosedal,,40.64,-73.7437,hotel
555,Sleep Inn JFK Airport,177-08 Liberty Ave,,40.7055,-73.7826,hotel
556,Days Inn JFK Airport,144-26 153rd Court,,40.6656,-73.784,hotel
557,Knights Inn JFK,139-01 Jamaica Ave,,40.7025,-73.8125,hotel
558,Crowne Plaza JFK Airport New York City,138-10 135th Ave,,40.6678,-73.7994,hotel
559,Howard Johnson Inn Jamaica JFK Airport NYC,153-95 Rockaway Blvd,,40.6684,-73.7814,hotel
560,Garden Inn & Suites,151-20 Baisley Blvd,,40.6677,-73.7868,hotel
561,JFK Inn,154-10 S Conduit Ave,,40.6666,-73.7822,hotel
562,Comfort Inn,89-34 162nd Street,,40.7057,-73.7986,hotel
563,Super 8 Jamaica North Conduit,15167 N Conduit Ave,,40.6674,-73.7834,hotel
564,Jets Motor Inn,13906 Queens Blvd,,40.7063,-73.8169,hotel
565,Rodeway Inn Near JFK Airport,136-05 Cranston Street,,40.6681,-73.7834,hotel
566,Par Central Motor Inn,8285 Parsons Boulevard,,40.7161,-73.8079,hotel
567,Days Inn & Suites Jamaica JFK Airport,9565 Tuckerton St,,40.6987,-73.8011,hotel
568,JFK Bed & Breakfast Guesthouse,12804 143rd Street,,40.6722,-73.7958,hotel
569,Sleep Inn near JFK AirTrain,140-17 Queens Blvd,,40.7037,-73.815,hotel
570,Clarion Inn JFK Airport,147-05 Guy R Brewer Boulevard,,40.66,-73.7679,hotel
571,Comfort Inn Jamestown - Falconer,2800 North Main Street EXT,,42.1196,-79.2409,hotel
572,Hampton Inn and Suites Jamestown,4 W Oak Hill Rd,,42.1168,-79.2409,hotel
573,Best Western Plus Downtown Jamestown,200 W 3rd St,,42.0958,-79.2443,hotel
574,Americas Best Value Inn- Jamestown/ West Ellicot,620 Fairmount Avenue,,42.0972,-79.2748,hotel
575,Holiday Inn Express & Suites Jamestown,2811 North Main Street,,42.1195,-79.2409,hotel
576,The Biggest Loser Resort Niagara,1083 Pit Road,,42.6585,-78.4007,hotel
577,Hampton Inn Jericho - Westbury,120 Jericho Turnpike,,40.7815,-73.5576,hotel
578,Meadowbrook Motor Lodge,440 Jericho Turnpike,,40.7954,-73.5349,hotel
579,Inn at Jericho,101 Jericho Turnpike,,40.7797,-73.5605,hotel
580,Red Roof Inn Binghamton - Johnson City,590 Fairview Street,,42.128,-75.9705,hotel
581,Traditions at the Glen Resort and Hotel - Binghamton,4101 Watson Blvd,,42.1238,-75.9963,hotel
582,Hampton Inn Johnson City,630 Field St,,42.121,-75.9754,hotel
583,Best Western Plus Of Johnson City,569 Harry L Dr,,42.1254,-75.9718,hotel
584,La Quinta Inn Binghamton - Johnson City,581 Harry L Dr,,42.1245,-75.9703,hotel
585,Microtel Inn & Suites by Wyndham Johnstown,136 N Comrie Ave,,43.0104,-74.3602,hotel
586,Super 8 Johnstown Gloversville Area,301 N Comrie Ave,,43.0217,-74.3617,hotel
587,Holiday Inn Johnstown-Gloversville,308 N Comrie Ave,,43.0233,-74.3609,hotel
588,Super 8 Kenmore/Buffalo/Niagara Falls,1288 Sheridan Dr,,42.9809,-78.8868,hotel
589,Pinegrove Family Dude Ranch,30 Cherrytown Road,,41.7934,-74.3102,hotel
590,Hudson Valley Resort And Spa,400 Granite Rd,,41.7666,-74.2611,hotel
591,Courtyard by Marriott Kingston,500 Frank Sottile Blvd,,41.96,-73.9831,hotel
592,Best Western Plus Kingston Hotel And Conference Center,503 Washington Ave,,41.9382,-74.0266,hotel
593,Rodeway Inn Skytop,239 Forest Hill Dr,,41.952,-74.0419,hotel
594,Hampton Inn Kingston,1307 Ulster Ave,,41.9668,-73.9892,hotel
595,Super 8 Kingston,487 Washington Ave,,41.938,-74.0267,hotel
596,Quality Inn & Suites,114 State Route 28,,41.9469,-74.0316,hotel
597,Residence Inn by Marriott Kingston,800 Frank Sottile Boulevard,,41.9699,-73.9834,hotel
598,Best Western Plus the Inn of Lackawanna,2500 Hamburg Turnpike,,42.8177,-78.8469,hotel
599,Holiday Inn Lake George Turf,2223 Canada St,,43.415,-73.7125,hotel
600,The Georgian Lakeside Resort,384 Canada Street,,43.4293,-73.7118,hotel
601,Wingate by Wyndham Lake George,4054 State Route 9L,,43.4105,-73.7087,hotel
602,Villager Motor Inn,99 Canada St,,43.4218,-73.7142,hotel
603,Comfort Suites Lake George,1533 State Route 9,,43.3715,-73.698,hotel
604,Super 8 Lake George/Downtown,2159 Canada St,,43.411,-73.7112,hotel
605,Clarion Inn & Suites at the Outlets of Lake George,1454 State Route 9,,43.3663,-73.6995,hotel
606,Hampton Inn & Suites Lake George,2133 Route 9,,43.4088,-73.7108,hotel
607,Econo Lodge,1449 State Route 9,,43.366,-73.6997,hotel
608,Best Western of Lake George,2452 State Route 9N,,43.4043,-73.7105,hotel
609,Fort William Henry Hotel and Conference Center,48 Canada Street,,43.42,-73.714,hotel
610,Travelodge Lake George,2011 State Route 9,,43.4043,-73.7083,hotel
611,Tahoe Resort on Lake George,2998 Lake Shore Dr,,43.4371,-73.7062,hotel
612,Roaring Brook Ranch Resort & Conference Center,Route 9N South,,43.3947,-73.7276,hotel
613,Rodeway Inn Springhills Lake George,2447 State Route 9 N,,43.4044,-73.7106,hotel
614,Lake View Inn,5 Canada St,,43.4171,-73.7131,hotel
615,The Motel Montreal,3 Lake Avenue,,43.431,-73.7117,hotel
616,Lake George Diamond Cove,3648 Lake Shore Dr,,43.4774,-73.6877,hotel
617,Tiki Resort,2 Canada Street,,43.4153,-73.7125,hotel
618,Econo Lodge Downtown Lake George,439 Canada St,,43.4315,-73.7126,hotel
619,Quality Inn Lake George,57 Canada St,,43.4201,-73.7141,hotel
620,Super 8 Lake George/Warrensburg Area,"Prosser Rd, 3619 State Route 9",,43.4872,-73.7589,hotel
621,Americas Best Value Inn & Suites,435 Canada Street,,43.431,-73.7125,hotel
622,Golden Sands Resort On Lake George,3654 Lake Shore Drive,,43.4773,-73.6877,hotel
623,Courtyard by Marriott Lake George,365 Canada Street,,43.4274,-73.7128,hotel
624,Sundowner on Lake George,420 Canada Street,,43.4304,-73.7108,hotel
625,High Peaks Resort,2384 Saranac Ave,,44.2917,-73.986,hotel
626,Hampton Inn & Suites Lake Placid,801 Mirror Lake Dr,,44.2834,-73.9813,hotel
627,Spruce Lodge Bed & Breakfast & Guest Cottage,6034 Sentinel Road,,44.2747,-73.9808,hotel
628,Econo Lodge Lake Placid,5828 Cascade Rd,,44.2694,-73.9756,hotel
629,Lake House,1 Mirror Lake Dr.,,44.2917,-73.9855,hotel
630,Crowne Plaza Lake Placid,101 Olympic Dr,,44.2861,-73.987,hotel
631,Quality Inn on Lake Placid,2125 Saranac Ave,,44.295,-73.997,hotel
632,Courtyard by Marriott Lake Placid,5920 Cascade Rd,,44.271,-73.9786,hotel
633,Lake Placid Summit Hotel / Resort and Suites,2375 Saranac Avenue,,44.2918,-73.9861,hotel
634,"Hotel North Woods, an Ascend Hotel Collection Member",2520 Main Street,,44.2874,-73.9853,hotel
635,The Pines Inn Lake Placid,2302 Saranac Ave,,44.2927,-73.9892,hotel
636,The Whiteface Lodge,7 Whiteface Inn Ln,,44.2969,-74.0088,hotel
637,Mirror Lake Inn Resort & Spa,77 Mirror Lake Drive,,44.2939,-73.9822,hotel
638,Best Western Adirondack Inn,2625 Main Street,,44.2841,-73.9843,hotel
639,Rodeway Inn Lakeville,6001 Big Tree Rd,,42.831,-77.6927,hotel
640,Rogues' Harbor Inn,2079 East Shore Drive,,42.5368,-76.506,hotel
641,Hilton Garden Inn Albany Airport,800 Albany Shaker Rd,,42.7472,-73.8187,hotel
642,Comfort Inn Latham - Albany North,981 New Loudon Rd (Route 9),,42.7691,-73.7538,hotel
643,La Quinta Inn & Suites Latham Albany Airport,833 New Loudon Road,,42.7511,-73.7599,hotel
644,"The Century House, an Ascend Hotel Collection Member",997 New Loudon Rd,,42.7707,-73.7535,hotel
645,Days Inn Albany Airport,20 Airport Park Blvd,,42.7539,-73.815,hotel
646,Super 8 Latham / Albany Troy Area,681 Troy Schenectady Road,,42.7556,-73.7747,hotel
647,Microtel Inn by Wyndham Albany Airport,7 Rensselaer Ave,,42.7534,-73.772,hotel
648,Hotel Indigo Albany Latham,254 Wolf Road,,42.7293,-73.7956,hotel
649,Hampton Inn & Suites Albany Airport,45 British American Blvd,,42.7689,-73.8203,hotel
650,Golden Circle Inn,706 New Loudon Road,,42.7394,-73.762,hotel
651,Travelodge Inn and Suites Latham,831 New Loudon Rd,,42.7506,-73.7601,hotel
652,Residence Inn by Marriott Albany Airport,1 Residence Inn Dr,,42.765,-73.8107,hotel
653,Albany Airport Hotel,954 New Loudon Road,,42.7658,-73.7548,hotel
654,Holiday Inn Express Hotel and Suites Latham,400 Old Loudon Rd,,42.7617,-73.7539,hotel
655,Quality Inn & Suites Albany Airport,611 Troy-Schenectady Rd.,,42.7545,-73.7703,hotel
656,TownePlace Suites Latham Albany Airport,5 Forts Ferry Road,,42.7558,-73.7736,hotel
657,Brookside Inn At Laurens,99 Main St,,42.5325,-75.0863,hotel
658,Five Towns Inn - JFK Airport,655 Rockaway Tpke,,40.6329,-73.7391,hotel
659,Niagara Crossing Hotel & Spa,100 Center Street,,43.1734,-79.0478,hotel
660,AARTPARK HOTEL INN at LEWISTON,280 Portage Road,,43.17,-79.0324,hotel
661,Unique 1950's Retro-style House,230 N Water Street,,43.1753,-79.0483,hotel
662,Knights Inn Liberty,2067 Route 52,,41.7876,-74.7291,hotel
663,Days Inn Liberty,52 Sullivan Ave,,41.7828,-74.7288,hotel
664,North Fork Bed and Breakfast/Gifts,219 Baker Road,,44.7111,-75.2729,hotel
665,Canal Side Inn,395 Canal Place,,43.0406,-74.8588,hotel
666,Travelodge Little Falls,20 Albany Street,,43.0424,-74.8593,hotel
667,Overlook Mansion,55 Douglas Street,,43.0487,-74.8594,hotel
668,Staybridge Suites Liverpool Syra,439 Electronics Pkwy,,43.1024,-76.1871,hotel
669,Quality Inn near Destiny USA,401 7th North St,,43.0909,-76.1693,hotel
670,Hampton Inn Syracuse Clay,3948 State Route 31,,43.1841,-76.2385,hotel
671,Maplewood Suites Extended Stay,400 7th North St,,43.0912,-76.1695,hotel
672,Homewood Syracuse/Liverpool,275 Elwood Davis Rd,,43.0983,-76.1777,hotel
673,Best Western Plus Liverpool - Syracuse Inn & Suites,136 Transistor Pkwy,,43.1056,-76.188,hotel
674,Hampton Inn Syracuse - North (Airport Area),417 7th North St,,43.0918,-76.1707,hotel
675,Super 8 Liverpool/Clay/Syracuse Area,7360 Oswego Rd,,43.127,-76.2182,hotel
676,Super 8 Liverpool/Syracuse Area,421 7th North Street,,43.092,-76.1711,hotel
677,Knights Inn Syracuse/Liverpool,430 Electronics Pkwy,,43.1004,-76.1888,hotel
678,Holiday Inn Syracuse-Liverpool-Exit 37,441 Electronics Pkwy,,43.1015,-76.1876,hotel
679,Fairfield Inn by Marriott Syracuse Clay,3979 Route 31,,43.187,-76.2352,hotel
680,Quality Inn,551 S Transit St,,43.1526,-78.6969,hotel
681,Best Western Plus Lockport Hotel,515 S Transit Street,,43.1532,-78.6969,hotel
682,Hampton Inn Lockport - Buffalo,6082 Transit Road,,43.1296,-78.6969,hotel
683,The Fox and the Grapes Bed & Breakfast,9496 State Route 414,,42.5643,-76.8616,hotel
684,Allegria Hotel,80 West Broadway,,40.5846,-73.6668,hotel
685,Long Beach Hotel,405 East Broadway,,40.5849,-73.6521,hotel
686,Ramada Long Island City,3830 Crescent St,,40.7551,-73.9365,hotel
687,Hotel Vetiver,29-11 39th Avenue,,40.7533,-73.934,hotel
688,Best Western Plaza Hotel,3934 21st Street,,40.7557,-73.9408,hotel
689,"Country Inn & Suites By Carlson, New York City in Queens, NY",4034 Crescent St,,40.7526,-73.9387,hotel
690,Wyndham Garden Long Island City Manhattan View,44-29 9th Street,,40.7498,-73.952,hotel
691,Fairfield Inn & Suites New York Queens/Queensboro Bridge,2927 40th Rd,,40.7514,-73.9352,hotel
692,Nesva Hotel,39-12 29th Street,,40.7532,-73.9348,hotel
693,Four Points by Sheraton Long Island City Queensboro Bridge,27-05 39th Avenue,,40.7544,-73.936,hotel
694,Z NYC Hotel,11-01 43rd Avenue,,40.7518,-73.9481,hotel
695,La Quinta Inn Queens (New York City),37-18 Queens Blvd,,40.744,-73.9272,hotel
696,City View Inn,3317 Greenpoint Ave,,40.7359,-73.9339,hotel
697,Quality Inn,30-03 40th Ave,,40.7519,-73.9345,hotel
698,Comfort Inn Long Island City,42-24  Crescent St,,40.7499,-73.9412,hotel
699,Fairfield Inn New York Long Island City/Manhattan View,52-34 Van Dam Street,,40.7363,-73.9363,hotel
700,Days Inn Long Island City,31-36 Queens Blvd,,40.7452,-73.9336,hotel
701,Holiday Inn - Long Island City - Manhattan View,39-05 29th Street,,40.7534,-73.9346,hotel
702,Red Roof Inn Queens,3805 Hunters Point Ave.,,40.7369,-73.9285,hotel
703,Sleep Inn,38-71 13th St,,40.7561,-73.9416,hotel
704,Ravel Hotel,8-08 Queens Plaza South,,40.7541,-73.9491,hotel
705,Home2 Suites by Hilton NY Long Island City/Manhattan View,39-06 30th St.,,40.7531,-73.9337,hotel
706,The Paper Factory Hotel,37-06 36th street,,40.7527,-73.9274,hotel
707,Howard Johnson Long Island City,38-61 12th Street,,40.7567,-73.9422,hotel
708,Hilton Garden Inn New York Long Island City,29-21 41st Avenue,,40.7502,-73.9367,hotel
709,The Local,13-02 44th Avenue,,40.7497,-73.9476,hotel
710,The Boro Hotel,38-28 27th Street,,40.7546,-73.9358,hotel
711,LIC Hotel,44-04 21st Street,,40.7494,-73.9468,hotel
712,"The Vue Hotel, an Ascend Hotel Collection Member",40-47 22nd Street,,40.7536,-73.9412,hotel
713,Courtyard Long Island City/New York Manhattan View,29-15 Queens Plaza North,,40.7499,-73.9377,hotel
714,Aloft Long Island City - Manhattan View,27-45 Jackson Ave,,40.7484,-73.9398,hotel
715,Motel 6 Long Island City NY,2632 Skillman Avenue,,40.744,-73.9411,hotel
716,Holiday Inn Express Lynbrook,1 Sunrise Hwy,,40.6568,-73.6574,hotel
717,Capri Lynbrook Motor Inn,5 Freer Street,,40.6562,-73.6836,hotel
718,Red Roof Inn PLUS+ & Suites Malone,42 Finney Blvd,,44.8474,-74.3008,hotel
719,Econo Lodge Malone,227 W Main St,,44.8483,-74.3073,hotel
720,Holiday Inn Express Hotel & Suites Malone,3351 State Route 11,,44.8478,-74.3162,hotel
721,Fairfield Inn & Suites by Marriott Saratoga Malta,101 Saratoga Village Blvd,,42.9674,-73.8,hotel
722,Hyatt Place Saratoga Malta,20 State Farm Pl,,42.9689,-73.8048,hotel
723,Home2 Suites by Hilton Saratoga/Malta,103 Saratoga Village Boulevard,,42.9673,-73.7998,hotel
724,Manchester Inn,4078 Route 96,,42.9748,-77.2269,hotel
725,Travelodge Manhasset,1177 Northern Blvd.,,40.791,-73.7024,hotel
726,Mountain Treasure Bed and Breakfast,408 County Route 40,,42.2751,-74.1943,hotel
727,Margaretville Mtn Inn B&B and Village Suites,1478 Margaretville Mtn Road,,42.1673,-74.6685,hotel
728,Saint Huberts Lodge,626 Lattintown Road,,41.636,-73.9937,hotel
729,Comfort Inn & Suites LaGuardia Airport,60-30 Maurice Ave,,40.7291,-73.9051,hotel
730,Holiday Inn Express Maspeth,59-40 55th Road,,40.7267,-73.9073,hotel
731,Best Western Bar Harbour Inn,5080 Sunrise Highway,,40.6779,-73.4461,hotel
732,Super 8 Massena NY,84 Grove St,,44.9236,-74.8859,hotel
733,Quality Inn Massena,10 W Orvis St,,44.9304,-74.8931,hotel
734,Econo Lodge Massena,15054 State highway 37,,44.9237,-74.9457,hotel
735,Days Inn Cortland / McGraw,3775 Us Route 11,,42.5896,-76.133,hotel
736,Fairfield Inn by Marriott Medford Long Island,2695 Route 112,,40.8212,-72.998,hotel
737,Comfort Inn Medford,2695 Route 112,,40.8222,-72.9975,hotel
738,112 Motel,2001 Route 112,,40.8072,-73.003,hotel
739,Melville Marriott Long Island,1350 Walt Whitman Rd,,40.784,-73.4225,hotel
740,Extended Stay America - Long Island - Melville,100 Spagnoli Rd,,40.7625,-73.4274,hotel
741,Hilton Long Island Huntington,598 Broad Hollow Rd,,40.7637,-73.4235,hotel
742,Courtyard by Marriott Middletown,24 Crystal Run Xing,,41.4465,-74.3648,hotel
743,Microtel Inn & Suites by Wyndham Middletown,19 Crystal Run Crossing,,41.4458,-74.3651,hotel
744,Hampton Inn by Hilton Middletown,20 Crystal Run Crossing,,41.4465,-74.3648,hotel
745,Super 8 Middletown,563 Route 211 E,,41.4631,-74.3736,hotel
746,Holiday Inn Middletown - Goshen,68 Crystal Run Rd,,41.4472,-74.3611,hotel
747,Home2 Suites by Hilton Middletown,600 Route 211 East,,41.4631,-74.3689,hotel
748,Cooperstown Inn and Suites at the Ballpark,4470 State Highway 28,,42.6335,-74.9644,hotel
749,Apple Inn and Suites,3634 State Hwy 28,,42.58,-74.948,hotel
750,Buttermilk Falls Inn,220 North Road,,41.6669,-73.9561,hotel
751,James Motel,370 State Route 17M,,41.3155,-74.1678,hotel
752,Montauk Yacht Club Resort And Marina,32 Star Island Rd,,41.0688,-71.9333,hotel
753,Montauk Blue Hotel,108 S Emerson Ave,,41.0327,-71.9441,hotel
754,Gurney's Montauk Resort & Seawater Spa,290 Old Montauk Highway,,41.0164,-71.9915,hotel
755,Haven Montauk,533 Westlake Drive,,41.0746,-71.9422,hotel
756,Super 8 - Montgomery/Maybrook Area,207 Montgomery Rd,,41.5076,-74.2142,hotel
757,Holiday Inn Express & Suites Montgomery,2105 Route 208,,41.5159,-74.2095,hotel
758,Borland House Inn,130 Clinton Street,,41.5265,-74.2365,hotel
759,Best Western Monticello,16 Raceway Rd,,41.6635,-74.7033,hotel
760,Super 8 Monticello NY,290 Broadway,,41.6516,-74.674,hotel
761,Inn at Monticello,392 Broadway,,41.6544,-74.6831,hotel
762,Holiday Inn Mt. Kisco,1 Holiday Inn Dr,,41.2188,-73.7258,hotel
763,Allegiance Bed and Breakfast,145 Main Street,,42.7215,-77.8716,hotel
764,Country Inn and Suites By Carlson Mount Morris NY,130 N Main St,,42.7367,-77.8806,hotel
765,Hampton Inn Nanuet,260 W Route 59,,41.1003,-74.0224,hotel
766,Hilton Garden Inn Nanuet,270 W Route 59,,41.1005,-74.0227,hotel
767,DoubleTree by Hilton Hotel Nanuet,425 E Route 59,,41.0913,-73.9959,hotel
768,Days Inn Nanuet Spring Valley,367 W Route 59,,41.1025,-74.028,hotel
769,Candlewood Suites Nanuet - Rockland County,20 Overlook Blvd,,41.1081,-74.0259,hotel
770,Bristol Views Bed and Breakfast,6932 County Rd. 12,,42.6843,-77.3756,hotel
771,Monier Manor,154 N Main St,,42.6203,-77.3997,hotel
772,Days Inn Middletown,4939 Route 17 M,,41.4084,-74.4117,hotel
773,Hampton Inn and Suites New Hartford/Utica,201 Woods Park Drive,,43.0872,-75.3286,hotel
774,Ramada New Hartford,141 New Hartford St,,43.0855,-75.2968,hotel
775,Holiday Inn Utica,1777 Burrstone Rd,,43.0948,-75.2851,hotel
776,Homewood Suites by Hilton New Hartford Utica,185 Woods Park Drive,,43.0912,-75.3329,hotel
777,TownePlace Suites by Marriott New Hartford,4760 Middle Settlement Road,,43.0956,-75.3168,hotel
778,Americas Best Value Inn-New Paltz,7 Terwilliger Ln,,41.7415,-74.0673,hotel
779,Rodeway Inn & Suites,601 Main Street,,41.7396,-74.0501,hotel
780,Econo Lodge New Paltz,530 Main St,,41.7402,-74.0538,hotel
781,New Paltz Hostel,145 Main St,,41.7475,-74.082,hotel
782,Hampton Inn by Hilton New Paltz,4 South Putt Corners Road,,41.7408,-74.0678,hotel
783,Radisson Hotel New Rochelle,1 Radisson Plz,,40.9144,-73.7782,hotel
784,Residence Inn By Marriott New Rochelle,35 Le Count Pl,,40.9113,-73.7807,hotel
785,Days Inn Newburgh Stewart International,915 Union Ave,,41.4943,-74.0745,hotel
786,Homewood Suites Stewart Airport,180 Breunig Rd,,41.4862,-74.097,hotel
787,Econo Lodge Near Stewart Inter,310 Windsor Hwy,,41.4651,-74.0505,hotel
788,Dumont NYC-an Affinia hotel,150 E. 34th Street at Lexington Avenue,,40.7462,-73.9793,hotel
789,Park Central New York,870 7th Ave,,40.7645,-73.9808,hotel
790,Blakely New York,136 W 55th St,,40.7637,-73.9797,hotel
791,Pod 39,145 East 39th Street,,40.7493,-73.9767,hotel
792,Sheraton Tribeca New York Hotel,370 Canal Street,,40.721,-74.0042,hotel
793,Chelsea Savoy Hotel,204 W 23rd Street,,40.7442,-73.996,hotel
794,"Distrikt Hotel New York City, an Ascend Collection Hotel",342 W 40th St,,40.7568,-73.9927,hotel
795,Element New York Times Square West,311 West 39th Street,,40.7557,-73.9919,hotel
796,Hyatt Union Square New York,134 Fourth Avenue,,40.7335,-73.9899,hotel
797,Hyatt Centric Times Square New York,135 W 45th St,,40.7574,-73.9842,hotel
798,"Hudson New York, Central Park",358 W 58th St,,40.7684,-73.9848,hotel
799,Excelsior Hotel,45 W 81st St,,40.783,-73.9739,hotel
800,WestHouse New York,201 West 55th Street,,40.7644,-73.9814,hotel
801,DoubleTree Suites by Hilton New York City - Times Square,1568 Broadway,,40.759,-73.9848,hotel
802,The Westin New York at Times Square,270 W 43rd Street,,40.7578,-73.989,hotel
803,Paramount Times Square,235 West 46th Street,,40.7595,-73.9871,hotel
804,New York Hilton Midtown,1335 Avenue Of The Americas,,40.7623,-73.9787,hotel
805,DoubleTree by Hilton New York City - Financial District,8 Stone St,,40.704,-74.0124,hotel
806,The Franklin Hotel,164 E 87th St,,40.7799,-73.9544,hotel
807,Refinery Hotel,63 W 38th St,,40.7521,-73.9855,hotel
808,DoubleTree by Hilton Hotel New York - Times Square South,341 West 36th Street,,40.7542,-73.9943,hotel
809,DoubleTree by Hilton New York City - Chelsea,128 West 29th Street,,40.7472,-73.9913,hotel
810,W New York - Times Square,1567 Broadway At 47th St,,40.7594,-73.9851,hotel
811,The Redbury New York,29 East 29th Street,,40.745,-73.9843,hotel
812,The Westin New York Grand Central,212 East 42nd Street,,40.7504,-73.9738,hotel
813,"The Roosevelt Hotel, New York City",45 E 45th Street,,40.7546,-73.9775,hotel
814,Hotel St. James,109 W. 45TH ST.,,40.757,-73.9833,hotel
815,Flatiron Hotel,9 West 26th Street,,40.7439,-73.9894,hotel
816,The Gallivant Times Square,234 W 48th St,,40.7607,-73.9862,hotel
817,Ace Hotel New York,20 West 29th Street,,40.7459,-73.9882,hotel
818,The Pearl New York,233 West 49th Street,,40.7613,-73.9857,hotel
819,YOTEL New York at Times Square,570 Tenth Avenue,,40.7592,-73.9958,hotel
820,Four Points by Sheraton Midtown-Times Square,326 W 40th Sreet,,40.7566,-73.9922,hotel
821,Shelburne NYC-an Affinia hotel,303 Lexington Avenue,,40.7485,-73.9782,hotel
822,Viceroy Central Park New York,120 W 57th St,,40.7648,-73.9783,hotel
823,Staybridge Suites Times Square,340 W 40 Street,,40.7567,-73.9926,hotel
824,Empire Hotel,44 W 63rd St,,40.7716,-73.9826,hotel
825,The Iroquois New York,49 West 44th Street,,40.7557,-73.9821,hotel
826,The Lucerne Hotel,201 W 79th St,,40.7833,-73.9787,hotel
827,Hyatt Place New York Midtown South,52 West 36th Street,,40.7506,-73.9857,hotel
828,The Mansfield Hotel,12 W 44th St,,40.7552,-73.981,hotel
829,New York Marriott Marquis,1535 Broadway,,40.7582,-73.9855,hotel
830,NYLO New York City,2178 Broadway at W 77th St,,40.7823,-73.9803,hotel
831,Residence Inn New York Manhattan/Central Park,1717 Broadway,,40.7643,-73.9825,hotel
832,Hampton Inn Manhattan Soho,54 Watts St,,40.7237,-74.0053,hotel
833,Kimpton Hotel Eventi,851 Avenue of the Americas,,40.7472,-73.9897,hotel
834,Travel Inn Hotel,515 W 42nd St,,40.7599,-73.9961,hotel
835,Andaz Wall Street - a concept by Hyatt,75 Wall St,,40.705,-74.0076,hotel
836,The Premier New York Times Square,133 W 44th St,,40.7567,-73.9845,hotel
837,The Nolitan,30 Kenmare St,,40.7207,-73.9953,hotel
838,The Kimberly Hotel & Suites,145 E 50th St,,40.7561,-73.9715,hotel
839,Park Lane Hotel,36 Central Park S,,40.7652,-73.9752,hotel
840,NoMo SoHo,9 Crosby Street,,40.7199,-74.0003,hotel
841,InterContinental - New York Times Square,300 W 44th St,,40.7587,-73.9893,hotel
842,"The Renwick Hotel New York City, Curio Collection by Hilton",118 E 40th St,,40.7504,-73.9775,hotel
843,Hampton Inn Times Square North,851 8th Ave,,40.7632,-73.9855,hotel
844,Four Points by Sheraton Manhattan SoHo Village,66 Charlton St,,40.7272,-74.006,hotel
845,Courtyard New York Manhattan/Times Square West,307 W 37th St,,40.7544,-73.9927,hotel
846,The Tuscany - A St Giles Signature Hotel,120 E 39th Street,,40.7498,-73.9781,hotel
847,World Center Hotel,144 Washington St,,40.7095,-74.0139,hotel
848,Wyndham New Yorker,481 Eighth Ave.,,40.7525,-73.9932,hotel
849,The Kitano New York,66 Park Ave,,40.7496,-73.9796,hotel
850,Omni Berkshire Place,21 E 52nd Street,,40.7593,-73.975,hotel
851,Row NYC,700 8th Avenue,,40.7591,-73.9884,hotel
852,The Manhattan at Times Square Hotel,790 7th Ave,,40.7621,-73.9826,hotel
